id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1120416859982049280,1120416859982049280,2019-04-22 21:59:30 CEST,2019-04-22,21:59:30,+0100,899671109393682432,austinfc,Austin FC,,Don't forget to join us Wednesday night @JackGingersAtx for our monthly Meet &amp; Greet! @andyloughnane will be sitting down with Jonathan Emmett to talk about the future home of #AustinFC. RSVP here:  https://t.co/byKyfwxf1k  https://t.co/x3WASoBWeq,en,"[{'screen_name': 'jackgingersatx', 'name': 'jack and gingers', 'id': '3232927814'}, {'screen_name': 'andyloughnane', 'name': 'andy loughnane', 'id': '1075846084889665537'}]",['https://bit.ly/2IuNSWl'],['https://pbs.twimg.com/media/D4yFMfvX4AAbMde.jpg'],1,6,25,['austinfc'],[],https://twitter.com/AustinFC/status/1120416859982049280,False,,1,https://pbs.twimg.com/media/D4yFMfvX4AAbMde.jpg,,,,,,,[],,,,
1119978852430880768,1119978852430880768,2019-04-21 16:59:01 CEST,2019-04-21,16:59:01,+0100,899671109393682432,austinfc,Austin FC,,Today is your last chance to enter to win a pair of #AustinFC scarves! Don't miss this opportunity to showcase that you're ready to grow the legend. Enter now:  https://t.co/w9DvN4TG45  https://t.co/nXSn9OcMaB,en,[],['https://bit.ly/2INoDya'],['https://pbs.twimg.com/media/D4r21JSW4AYnChU.jpg'],0,4,11,['austinfc'],[],https://twitter.com/AustinFC/status/1119978852430880768,False,,1,https://pbs.twimg.com/media/D4r21JSW4AYnChU.jpg,,,,,,,[],,,,
1119627677667921920,1119627677667921920,2019-04-20 17:43:34 CEST,2019-04-20,17:43:34,+0100,899671109393682432,austinfc,Austin FC,,Teamwork! #EarthDay #MLSworks @austinparksfdn  https://t.co/d75xA5lFHu,en,"[{'screen_name': 'austinparksfdn', 'name': 'austin parks foundation', 'id': '82413577'}]",[],[],0,2,22,"['earthday', 'mlsworks']",[],https://twitter.com/AustinFC/status/1119627677667921920,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1119627614195523584/pu/img/Lx1O7cXFnlV2g5wz.jpg,,,,,,,[],,,,
1119620811323772928,1119620811323772928,2019-04-20 17:16:17 CEST,2019-04-20,17:16:17,+0100,899671109393682432,austinfc,Austin FC,,These guys are ready to help some trees! #earthday #MLSworks @austinparksfdn  https://t.co/j5N7Rwlo4a,en,"[{'screen_name': 'austinparksfdn', 'name': 'austin parks foundation', 'id': '82413577'}]",[],['https://pbs.twimg.com/media/D4mxMCpWkAAg4QK.jpg'],0,2,24,"['earthday', 'mlsworks']",[],https://twitter.com/AustinFC/status/1119620811323772928,False,,1,https://pbs.twimg.com/media/D4mxMCpWkAAg4QK.jpg,,,,,,,[],,,,
1119618201711775745,1119618201711775745,2019-04-20 17:05:55 CEST,2019-04-20,17:05:55,+0100,899671109393682432,austinfc,Austin FC,,It’s a beautiful morning to be volunteering with @austinparksfdn on #EarthDay! #MLSworks  https://t.co/F1FhUkgEpu,en,"[{'screen_name': 'austinparksfdn', 'name': 'austin parks foundation', 'id': '82413577'}]",[],['https://pbs.twimg.com/media/D4muzfOWAAALV4h.jpg'],0,1,14,"['earthday', 'mlsworks']",[],https://twitter.com/AustinFC/status/1119618201711775745,False,,1,https://pbs.twimg.com/media/D4muzfOWAAALV4h.jpg,,,,,,,[],,,,
1119616474212184070,1119616474212184070,2019-04-20 16:59:03 CEST,2019-04-20,16:59:03,+0100,899671109393682432,austinfc,Austin FC,,A big thank you to @AustinAnthem for joining us today! #EarthDay #MLSworks @austinparksfdn  https://t.co/zpWUMRbHp0,en,"[{'screen_name': 'austinanthem', 'name': 'austin anthem', 'id': '2230309640'}, {'screen_name': 'austinparksfdn', 'name': 'austin parks foundation', 'id': '82413577'}]",[],[],1,4,58,"['earthday', 'mlsworks']",[],https://twitter.com/AustinFC/status/1119616474212184070,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1119616417530372097/pu/img/OXpKMuZyRu0rC7jQ.jpg,,,,,,,[],,,,
1119615683627835392,1119615683627835392,2019-04-20 16:55:55 CEST,2019-04-20,16:55:55,+0100,899671109393682432,austinfc,Austin FC,,Thanks to @austinparksfdn for giving us the opportunity to help Austin’s parks on #EarthDay. #MLSworks  https://t.co/JRglI0V0EN,en,"[{'screen_name': 'austinparksfdn', 'name': 'austin parks foundation', 'id': '82413577'}]",[],[],0,2,26,"['earthday', 'mlsworks']",[],https://twitter.com/AustinFC/status/1119615683627835392,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1119615600345722881/pu/img/dY4erovDD-h-qdrg.jpg,,,,,,,[],,,,
1119612948106883073,1119612948106883073,2019-04-20 16:45:02 CEST,2019-04-20,16:45:02,+0100,899671109393682432,austinfc,Austin FC,,We’re celebrating #EarthDay with @austinparksfdn and our friends @AustinAnthem! #MLSWorks  https://t.co/xaWi8yWSjs,en,"[{'screen_name': 'austinparksfdn', 'name': 'austin parks foundation', 'id': '82413577'}, {'screen_name': 'austinanthem', 'name': 'austin anthem', 'id': '2230309640'}]",[],['https://pbs.twimg.com/media/D4mqB0nWwAIiNBX.jpg'],2,15,60,"['earthday', 'mlsworks']",[],https://twitter.com/AustinFC/status/1119612948106883073,False,,1,https://pbs.twimg.com/media/D4mqB0nWwAIiNBX.jpg,,,,,,,[],,,,
1119590846033289216,1119590846033289216,2019-04-20 15:17:13 CEST,2019-04-20,15:17:13,+0100,899671109393682432,austinfc,Austin FC,,Wondering how you can get yourself an official #AustinFC scarf? There’s still time to enter our latest sweepstakes! ➡️  https://t.co/CFF1GY9NdS  https://t.co/HS1fBv8amx,en,[],['https://austin-fc.activation.mvpindex.com/aa9/190412-scarf-etw'],['https://pbs.twimg.com/media/D4mV8HEXsAYXy7Y.jpg'],0,3,16,['austinfc'],[],https://twitter.com/AustinFC/status/1119590846033289216,False,,1,https://pbs.twimg.com/media/D4mV8HEXsAYXy7Y.jpg,,,,,,,[],,,,
1119409326421106689,1119409326421106689,2019-04-20 03:15:55 CEST,2019-04-20,03:15:55,+0100,899671109393682432,austinfc,Austin FC,,Thanks to all the players who joined us tonight for another @austinfcacademy tryout! #AustinFC  https://t.co/62fxvDxPQm,en,"[{'screen_name': 'austinfcacademy', 'name': 'austin fc academy', 'id': '1094618016552235008'}]",[],['https://pbs.twimg.com/media/D4jw2HpWAAENVBC.jpg'],0,2,33,['austinfc'],[],https://twitter.com/AustinFC/status/1119409326421106689,False,,1,https://pbs.twimg.com/media/D4jw2HpWAAENVBC.jpg,,,,,,,[],,,,
1119399513041584128,1119399513041584128,2019-04-20 02:36:56 CEST,2019-04-20,02:36:56,+0100,899671109393682432,austinfc,Austin FC,,A big thank you to all the local clubs who supported our tryout by giving their players the opportunity to tryout for @austinfcacademy. #AustinFC  https://t.co/2DCXN2MYtN,en,"[{'screen_name': 'austinfcacademy', 'name': 'austin fc academy', 'id': '1094618016552235008'}]",[],['https://pbs.twimg.com/media/D4jn64UWwAAfpUs.jpg'],0,3,32,['austinfc'],[],https://twitter.com/AustinFC/status/1119399513041584128,False,,1,https://pbs.twimg.com/media/D4jn64UWwAAfpUs.jpg,,,,,,,[],,,,
1119396290067140608,1119396290067140608,2019-04-20 02:24:07 CEST,2019-04-20,02:24:07,+0100,899671109393682432,austinfc,Austin FC,,.@austinfcacademy checking out that homegrown talent. #AustinFC  https://t.co/M3481bIcnA,en,"[{'screen_name': 'austinfcacademy', 'name': 'austin fc academy', 'id': '1094618016552235008'}]",[],['https://pbs.twimg.com/media/D4jk_CxXkAArnsK.jpg'],1,3,27,['austinfc'],[],https://twitter.com/AustinFC/status/1119396290067140608,False,,1,https://pbs.twimg.com/media/D4jk_CxXkAArnsK.jpg,,,,,,,[],,,,
1119377007266148353,1119377007266148353,2019-04-20 01:07:30 CEST,2019-04-20,01:07:30,+0100,899671109393682432,austinfc,Austin FC,,Dream big. #AustinFC  https://t.co/FlXDrEKJtY,en,[],[],['https://pbs.twimg.com/media/D4jTcybXoAATx-i.jpg'],1,2,32,['austinfc'],[],https://twitter.com/AustinFC/status/1119377007266148353,False,,1,https://pbs.twimg.com/media/D4jTcybXoAATx-i.jpg,,,,,,,[],,,,
1119376296033890304,1119376296033890304,2019-04-20 01:04:40 CEST,2019-04-20,01:04:40,+0100,899671109393682432,austinfc,Austin FC,,It’s warm up time! #AustinFC  https://t.co/UETRtkyk8j,en,[],[],[],0,5,57,['austinfc'],[],https://twitter.com/AustinFC/status/1119376296033890304,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1119376228333621249/pu/img/BQotPs3lL_55m24d.jpg,,,,,,,[],,,,
1119363353175109632,1119363353175109632,2019-04-20 00:13:14 CEST,2019-04-20,00:13:14,+0100,899671109393682432,austinfc,Austin FC,,The fields are ready for another #AustinFC Academy tryout!  https://t.co/o4RGn32dxp,en,[],[],['https://pbs.twimg.com/media/D4jHByLXsAAUngY.jpg'],2,8,63,['austinfc'],[],https://twitter.com/AustinFC/status/1119363353175109632,False,,1,https://pbs.twimg.com/media/D4jHByLXsAAUngY.jpg,,,,,,,[],,,,
1119317322416689152,1119317322416689152,2019-04-19 21:10:20 CEST,2019-04-19,21:10:20,+0100,899671109393682432,austinfc,Austin FC,,Don't miss the chance to win two authentic #AustinFC scarves! Enter here:  https://t.co/MA4Hf7Smoe  https://t.co/ixZeGkiez1,en,[],['https://bit.ly/2DdlnIy'],['https://pbs.twimg.com/media/D4idLAOXoAAhCxZ.jpg'],0,2,13,['austinfc'],[],https://twitter.com/AustinFC/status/1119317322416689152,False,,1,https://pbs.twimg.com/media/D4idLAOXoAAhCxZ.jpg,,,,,,,[],,,,
1118962243968864264,1118961186857476096,2019-04-18 21:39:22 CEST,2019-04-18,21:39:22,+0100,899671109393682432,austinfc,Austin FC,,@SergioTrist10 RSVP and your first drink is on us!  https://t.co/byKyfwxf1k,en,[],['https://bit.ly/2IuNSWl'],[],0,0,3,[],[],https://twitter.com/AustinFC/status/1118962243968864264,False,,0,,,,,,,,"[{'screen_name': 'SergioTrist10', 'name': 'Sergio Trist10', 'id': '122232630'}]",,,,
1118958659399237633,1118958659399237633,2019-04-18 21:25:08 CEST,2019-04-18,21:25:08,+0100,899671109393682432,austinfc,Austin FC,,"Join us for our April Meet &amp; Greet on April 24 at 7:30pm @jackgingersatx featuring #AustinFC President @andyloughnane and Jonathan Emmett, Principal Design Director from Gensler. Give us a head’s up you’re coming and your first drink is on us. ➡️  https://t.co/byKyfwxf1k  https://t.co/jKkEjXcpW2",en,"[{'screen_name': 'jackgingersatx', 'name': 'jack and gingers', 'id': '3232927814'}, {'screen_name': 'andyloughnane', 'name': 'andy loughnane', 'id': '1075846084889665537'}]",['https://bit.ly/2IuNSWl'],['https://pbs.twimg.com/media/D4dW-BpXkAEy04p.jpg'],1,10,35,['austinfc'],[],https://twitter.com/AustinFC/status/1118958659399237633,False,,1,https://pbs.twimg.com/media/D4dW-BpXkAEy04p.jpg,,,,,,,[],,,,
1118872029778907144,1118872029778907144,2019-04-18 15:40:54 CEST,2019-04-18,15:40:54,+0100,899671109393682432,austinfc,Austin FC,,There's still time to enter to win 2 official #AustinFC scarves! More info:  https://t.co/MA4Hf7Smoe  https://t.co/i1Nc6PNfA3,en,[],['https://bit.ly/2DdlnIy'],['https://pbs.twimg.com/media/D4cILlzWwAAlI3W.jpg'],0,3,24,['austinfc'],[],https://twitter.com/AustinFC/status/1118872029778907144,False,,1,https://pbs.twimg.com/media/D4cILlzWwAAlI3W.jpg,,,,,,,[],,,,
1118535315772379138,1118535315772379138,2019-04-17 17:22:55 CEST,2019-04-17,17:22:55,+0100,899671109393682432,austinfc,Austin FC,,BREAKING: #AustinFC Launches 4ATX Foundation With $1 million Grant from Precourt Family.  Read more:  https://t.co/dUpXUOKZm9  https://t.co/oH0SrLACJo,en,[],['https://austinfc.com/#news'],[],11,61,243,['austinfc'],[],https://twitter.com/AustinFC/status/1118535315772379138,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1118535291726385157/pu/img/W3PU993YpUbBCvv_.jpg,,,,,,,[],,,,
1118166661700489216,1118166661700489216,2019-04-16 16:58:01 CEST,2019-04-16,16:58:01,+0100,899671109393682432,austinfc,Austin FC,,🚨Giveaway Alert 🚨Enter to win 2 #AustinFC scarves -- one for you and one for a friend!  https://t.co/MA4Hf7Smoe  https://t.co/rtLfr7mP6s,en,[],['https://bit.ly/2DdlnIy'],['https://pbs.twimg.com/media/D4SGpxLX4AAISqP.jpg'],1,5,61,['austinfc'],[],https://twitter.com/AustinFC/status/1118166661700489216,False,,1,https://pbs.twimg.com/media/D4SGpxLX4AAISqP.jpg,,,,,,,[],,,,
1117893700950978560,1117893700950978560,2019-04-15 22:53:22 CEST,2019-04-15,22:53:22,+0100,899671109393682432,austinfc,Austin FC,,🚨New Job Alert 🚨,en,[],[],[],0,4,24,[],[],https://twitter.com/AustinFC/status/1117893700950978560,False,https://twitter.com/clarkbeacom/status/1117891617959174150,0,,,,,,,,[],,,,
1117876469600907264,1117857751672213506,2019-04-15 21:44:54 CEST,2019-04-15,21:44:54,+0100,899671109393682432,austinfc,Austin FC,,"@GUWAP4romDa4 @austinfcacademy Austin FC Academy will be a fully funded program that removes the burden of registration, uniform and travel fees for players and their families who are accepted.",en,[],[],[],0,0,11,[],[],https://twitter.com/AustinFC/status/1117876469600907264,False,,0,,,,,,,,"[{'screen_name': 'GUWAP4romDa4', 'name': 'A KING', 'id': '1664129868'}, {'screen_name': 'austinfcacademy', 'name': 'Austin FC Academy', 'id': '1094618016552235008'}]",,,,
1117857751672213506,1117857751672213506,2019-04-15 20:30:31 CEST,2019-04-15,20:30:31,+0100,899671109393682432,austinfc,Austin FC,,"Many thanks to all the young players who joined us for our first @AustinFCAcademy tryout! Tryouts are available by invitation only. #AustinFC For more information, be sure to check out our website:  https://t.co/ywsXcvEv1Q  https://t.co/y4ks7fAyDG",en,"[{'screen_name': 'austinfcacademy', 'name': 'austin fc academy', 'id': '1094618016552235008'}]",['https://austinfc.com/#academy'],"['https://pbs.twimg.com/media/D4NtscGXkAc6svT.jpg', 'https://pbs.twimg.com/media/D4NtsjZX4AEmmdL.jpg', 'https://pbs.twimg.com/media/D4NtsrNWwAMUEUJ.jpg', 'https://pbs.twimg.com/media/D4Nts0ZW0AEz755.jpg']",5,15,96,['austinfc'],[],https://twitter.com/AustinFC/status/1117857751672213506,False,,1,https://pbs.twimg.com/media/D4NtscGXkAc6svT.jpg,,,,,,,[],,,,
1117486860039794688,1117486860039794688,2019-04-14 19:56:43 CEST,2019-04-14,19:56:43,+0100,899671109393682432,austinfc,Austin FC,,It's a badge for all of Austin. Explore the meaning behind our badge and download our fan kit for all the images you need to show your excitement for #AustinFC.  https://t.co/OZFD5Q4rXP  https://t.co/ygYHfMPJPI,en,[],['https://austinfc.com/#about'],['https://pbs.twimg.com/media/D4IcXteWkAARgL1.jpg'],1,19,101,['austinfc'],[],https://twitter.com/AustinFC/status/1117486860039794688,False,,1,https://pbs.twimg.com/media/D4IcXteWkAARgL1.jpg,,,,,,,[],,,,
1116124408706424832,1116124408706424832,2019-04-11 01:42:50 CEST,2019-04-11,01:42:50,+0100,899671109393682432,austinfc,Austin FC,,It’s a beautiful evening to play some soccer. #AustinFC  https://t.co/A7uykwJChs,en,[],[],['https://pbs.twimg.com/media/D31FOnfXkAU5Plr.jpg'],3,9,94,['austinfc'],[],https://twitter.com/AustinFC/status/1116124408706424832,False,,1,https://pbs.twimg.com/media/D31FOnfXkAU5Plr.jpg,,,,,,,[],,,,
1115343811905978368,1115343811905978368,2019-04-08 22:01:01 CEST,2019-04-08,22:01:01,+0100,899671109393682432,austinfc,Austin FC,,Who's counting down to March 2021? We are! #AustinFC  https://t.co/eIe7NeST1w,en,[],[],['https://pbs.twimg.com/media/D3p_SMcWsAkesWf.jpg'],9,5,102,['austinfc'],[],https://twitter.com/AustinFC/status/1115343811905978368,False,,1,https://pbs.twimg.com/media/D3p_SMcWsAkesWf.jpg,,,,,,,[],,,,
1114272756177297408,1114272756177297408,2019-04-05 23:05:01 CEST,2019-04-05,23:05:01,+0100,899671109393682432,austinfc,Austin FC,,Good luck to the @mccallumsoccer team as they head to the regional quarterfinals tonight at 6pm! #AustinFC #AustinLovesSoccer  https://t.co/0etL7vENsz,en,"[{'screen_name': 'mccallumsoccer', 'name': 'mccallum soccer', 'id': '4566398515'}]",[],['https://pbs.twimg.com/media/D3axKhUXsAAuiHx.jpg'],0,4,40,"['austinfc', 'austinlovessoccer']",[],https://twitter.com/AustinFC/status/1114272756177297408,False,,1,https://pbs.twimg.com/media/D3axKhUXsAAuiHx.jpg,,,,,,,[],,,,
1114253391318978560,1114250686085173248,2019-04-05 21:48:04 CEST,2019-04-05,21:48:04,+0100,899671109393682432,austinfc,Austin FC,,@ScheleenTX We were happy to visit with them earlier today and wish them good luck!,en,[],[],[],0,0,6,[],[],https://twitter.com/AustinFC/status/1114253391318978560,False,,0,,,,,,,,"[{'screen_name': 'ScheleenTX', 'name': 'Scheleen', 'id': '486867717'}]",,,,
1113509596788862982,1113453812482756609,2019-04-03 20:32:30 CEST,2019-04-03,20:32:30,+0100,899671109393682432,austinfc,Austin FC,,@SantiagoTella7 We currently only accept applications online.,en,[],[],[],1,0,5,[],[],https://twitter.com/AustinFC/status/1113509596788862982,False,,0,,,,,,,,"[{'screen_name': 'SantiagoTella7', 'name': 'Tella', 'id': '880630801'}]",,,,
1113508996097413120,1113453812482756609,2019-04-03 20:30:07 CEST,2019-04-03,20:30:07,+0100,899671109393682432,austinfc,Austin FC,,@adjbey Stay tuned for more info!,en,[],[],[],0,0,6,[],[],https://twitter.com/AustinFC/status/1113508996097413120,False,,0,,,,,,,,"[{'screen_name': 'adjbey', 'name': 'adjbey', 'id': '16399828'}]",,,,
1113453812482756609,1113453812482756609,2019-04-03 16:50:50 CEST,2019-04-03,16:50:50,+0100,899671109393682432,austinfc,Austin FC,,It’s happening. #AustinFC  https://t.co/vDWrbAHkGo,en,[],[],['https://pbs.twimg.com/media/D3PIVfsW4AEPOl_.jpg'],69,303,1423,['austinfc'],[],https://twitter.com/AustinFC/status/1113453812482756609,False,,1,https://pbs.twimg.com/media/D3PIVfsW4AEPOl_.jpg,,,,,,,[],,,,
1113446973250658305,1113446973250658305,2019-04-03 16:23:39 CEST,2019-04-03,16:23:39,+0100,899671109393682432,austinfc,Austin FC,,The morning wouldn’t be complete without a stop by @1071laz too!  https://t.co/XJzd0Z9fWZ,en,"[{'screen_name': '1071laz', 'name': '107.1 la z', 'id': '93912145'}]",[],['https://pbs.twimg.com/media/D3PCHesXkAAk1q9.jpg'],1,5,40,[],[],https://twitter.com/AustinFC/status/1113446973250658305,False,,1,https://pbs.twimg.com/media/D3PCHesXkAAk1q9.jpg,,,,,,,[],,,,
1113440129107075073,1113440129107075073,2019-04-03 15:56:28 CEST,2019-04-03,15:56:28,+0100,899671109393682432,austinfc,Austin FC,,Thanks for another great morning @Latino1027!  https://t.co/vH0LiRCzRU,en,"[{'screen_name': 'latino1027', 'name': 'latino102.7', 'id': '1431344666'}]",[],['https://pbs.twimg.com/media/D3O75JvX4AArOao.jpg'],0,4,21,[],[],https://twitter.com/AustinFC/status/1113440129107075073,False,,1,https://pbs.twimg.com/media/D3O75JvX4AArOao.jpg,,,,,,,[],,,,
1113139540707999744,1113139540707999744,2019-04-02 20:02:02 CEST,2019-04-02,20:02:02,+0100,899671109393682432,austinfc,Austin FC,,Looking for more information on @austinfcacademy? Make sure to check out our website and fill out an application! #AustinFC  https://t.co/ywsXcvEv1Q  https://t.co/gNapdQyHdY,en,"[{'screen_name': 'austinfcacademy', 'name': 'austin fc academy', 'id': '1094618016552235008'}]",['https://austinfc.com/#academy'],['https://pbs.twimg.com/media/D3Kqgz4W4AUrBmS.jpg'],0,3,11,['austinfc'],[],https://twitter.com/AustinFC/status/1113139540707999744,False,,1,https://pbs.twimg.com/media/D3Kqgz4W4AUrBmS.jpg,,,,,,,[],,,,
1113083137175797761,1113083137175797761,2019-04-02 16:17:54 CEST,2019-04-02,16:17:54,+0100,899671109393682432,austinfc,Austin FC,,Happy  Birthday! 🎉,en,[],[],[],0,0,19,[],[],https://twitter.com/AustinFC/status/1113083137175797761,False,https://twitter.com/rcmercado/status/1113077760724033539,0,,,,,,,,[],,,,
1112424068848992262,1112424068848992262,2019-03-31 20:39:00 CEST,2019-03-31,20:39:00,+0100,899671109393682432,austinfc,Austin FC,,".@AustinFCAcademy will be a fully funded program that removes the burden of registration, uniform and travel fees for players and their families. #AustinFC  https://t.co/vrLCfHDoNR",en,"[{'screen_name': 'austinfcacademy', 'name': 'austin fc academy', 'id': '1094618016552235008'}]",['http://elmundonewspaper.com/news/2019/mar/28/academia-del-austin-fc-busca-jugadores-jovenes-loc/'],[],0,8,63,['austinfc'],[],https://twitter.com/AustinFC/status/1112424068848992262,False,,0,,,,,,,,[],,,,
1112133655328104448,1112133655328104448,2019-03-31 00:25:00 CET,2019-03-31,00:25:00,+0100,899671109393682432,austinfc,Austin FC,,"No matter where you're from, everyone is welcome.  https://t.co/0ykHUoxfs4",en,[],['https://www.mlssoccer.com/post/2019/03/25/soccer-all?autoplay=true'],[],2,3,48,[],[],https://twitter.com/AustinFC/status/1112133655328104448,False,,0,,,,,,,,[],,,,
1112077535532191745,1112077535532191745,2019-03-30 20:42:00 CET,2019-03-30,20:42:00,+0100,899671109393682432,austinfc,Austin FC,,The new #AustinFC stadium could bring more than just @MLS.  https://t.co/ED3KuyIOPt,en,"[{'screen_name': 'mls', 'name': 'major league soccer', 'id': '107146095'}]",['https://www.statesman.com/sports/20190328/austin-fc-stadium-could-bring-matches-like-us-chile-to-city'],[],0,12,85,['austinfc'],[],https://twitter.com/AustinFC/status/1112077535532191745,False,,0,,,,,,,,[],,,,
1112051319802605568,1112051319802605568,2019-03-30 18:57:50 CET,2019-03-30,18:57:50,+0100,899671109393682432,austinfc,Austin FC,,Looks like a future homegrown player!,en,[],[],[],0,0,27,[],[],https://twitter.com/AustinFC/status/1112051319802605568,False,https://twitter.com/inti_gonzalez/status/1112040186748256256,0,,,,,,,,[],,,,
1111790394998734848,1111790394998734848,2019-03-30 01:41:00 CET,2019-03-30,01:41:00,+0100,899671109393682432,austinfc,Austin FC,,We love it!,en,[],[],[],0,2,26,[],[],https://twitter.com/AustinFC/status/1111790394998734848,False,https://twitter.com/CoachCarrollsPE/status/1111787135521087488,0,,,,,,,,[],,,,
1111654706189864960,1111650978980339712,2019-03-29 16:41:50 CET,2019-03-29,16:41:50,+0100,899671109393682432,austinfc,Austin FC,,@peters629 Thanks!,en,[],[],[],0,0,3,[],[],https://twitter.com/AustinFC/status/1111654706189864960,False,,0,,,,,,,,"[{'screen_name': 'peters629', 'name': 'Peter J. Smith', 'id': '609419227'}]",,,,
1111654579622592518,1111650978980339712,2019-03-29 16:41:19 CET,2019-03-29,16:41:19,+0100,899671109393682432,austinfc,Austin FC,,@TheVeaze 🙌,und,[],[],[],0,0,3,[],[],https://twitter.com/AustinFC/status/1111654579622592518,False,,0,,,,,,,,"[{'screen_name': 'TheVeaze', 'name': 'TheVeaz', 'id': '16321060'}]",,,,
1111650978980339712,1111650978980339712,2019-03-29 16:27:01 CET,2019-03-29,16:27:01,+0100,899671109393682432,austinfc,Austin FC,,🚨New official #AustinFC Merchandise Now Available  🚨 We've added new Adidas merchandise to our online store! Check it out!  https://t.co/ImqmXsWi2g  https://t.co/vcqHAD8t92,en,[],['https://bit.ly/2VOGFTN'],['https://pbs.twimg.com/media/D21grCvX0AEheSU.jpg'],5,11,83,['austinfc'],[],https://twitter.com/AustinFC/status/1111650978980339712,False,,1,https://pbs.twimg.com/media/D21grCvX0AEheSU.jpg,,,,,,,[],,,,
1110698054355693573,1110698054355693573,2019-03-27 01:20:26 CET,2019-03-27,01:20:26,+0100,899671109393682432,austinfc,Austin FC,,Because everything’s bigger in Texas...,en,[],[],[],2,10,133,[],[],https://twitter.com/AustinFC/status/1110698054355693573,False,https://twitter.com/ChrisBils/status/1110685015015342081,0,,,,,,,,[],,,,
1110356154763431936,1110356154763431936,2019-03-26 02:41:51 CET,2019-03-26,02:41:51,+0100,899671109393682432,austinfc,Austin FC,,Thanks for joining us tonight!,en,[],[],[],0,0,32,[],[],https://twitter.com/AustinFC/status/1110356154763431936,False,https://twitter.com/CapCitySC/status/1110355025870622720,0,,,,,,,,[],,,,
1110351523811332096,1110351523811332096,2019-03-26 02:23:27 CET,2019-03-26,02:23:27,+0100,899671109393682432,austinfc,Austin FC,,And what about transportation options for the stadium? #AustinFC  https://t.co/SST646IdEl,en,[],[],[],0,2,20,['austinfc'],[],https://twitter.com/AustinFC/status/1110351523811332096,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1110351338842611713/pu/img/0lqY-ISYncrlf4lY.jpg,,,,,,,[],,,,
1110348695671848960,1110346600638046210,2019-03-26 02:12:12 CET,2019-03-26,02:12:12,+0100,899671109393682432,austinfc,Austin FC,,@SadSauceTV Make sure you’re on our email list to find out when we start taking deposits!,en,[],[],[],1,0,3,[],[],https://twitter.com/AustinFC/status/1110348695671848960,False,,0,,,,,,,,"[{'screen_name': 'SadSauceTV', 'name': 'Gabe', 'id': '755946000007561216'}]",,,,
1110346768468848640,1110344933960024064,2019-03-26 02:04:33 CET,2019-03-26,02:04:33,+0100,899671109393682432,austinfc,Austin FC,,@sabrescarguy9 We just posted a video to answer your question!,en,[],[],[],1,1,6,[],[],https://twitter.com/AustinFC/status/1110346768468848640,False,,0,,,,,,,,"[{'screen_name': 'sabrescarguy9', 'name': 'Brian K Glory Glory Man United', 'id': '148086633'}]",,,,
1110346041939890178,1110346041939890178,2019-03-26 02:01:40 CET,2019-03-26,02:01:40,+0100,899671109393682432,austinfc,Austin FC,,And what about new merchandise in the #AustinFC store??  https://t.co/731V84aEUb,en,[],[],[],1,3,19,['austinfc'],[],https://twitter.com/AustinFC/status/1110346041939890178,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1110345601387061248/pu/img/amAzWq8AcUE-4hNu.jpg,,,,,,,[],,,,
1110345598585266176,1110345598585266176,2019-03-26 01:59:54 CET,2019-03-26,01:59:54,+0100,899671109393682432,austinfc,Austin FC,,How will #AustinFC integrate with the local community?  https://t.co/XbVJvxKBbk,en,[],[],[],0,3,14,['austinfc'],[],https://twitter.com/AustinFC/status/1110345598585266176,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1110345134544224256/pu/img/Waj7GMvjZsE0cJWq.jpg,,,,,,,[],,,,
1110344933960024064,1110344933960024064,2019-03-26 01:57:16 CET,2019-03-26,01:57:16,+0100,899671109393682432,austinfc,Austin FC,,When will tickets go on sale? #AustinFC  https://t.co/K8jlMKLucO,en,[],[],[],6,7,60,['austinfc'],[],https://twitter.com/AustinFC/status/1110344933960024064,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1110344639620530176/pu/img/MtX-WgcjMapDyP_n.jpg,,,,,,,[],,,,
1110340547795914752,1110340547795914752,2019-03-26 01:39:50 CET,2019-03-26,01:39:50,+0100,899671109393682432,austinfc,Austin FC,,Thanks for being here!,en,[],[],[],0,2,29,[],[],https://twitter.com/AustinFC/status/1110340547795914752,False,https://twitter.com/AustinChamber/status/1110337517763653632,0,,,,,,,,[],,,,
